"","date","ID","FunSys","FunSys_item","EqGr","EqGr_no","ComGr_no","Unit","Label","MsureGr","MsureGr_lvl","Value"
"745",2007-07-27,"MBH40CT012_XQ60","MBH",40,"CT","012_X","XQ60","degC","T COOL AIR HP TRB DISK12 SCLD VAL","T COOL AIR HP TRB","DISK12",450.200150537234
"746",2007-07-27,"MBH40CT021_XQ60","MBH",40,"CT","021_X","XQ60","degC","T COMP 1 MBH40GD010","T COMP","MBH40GD010",30.6481257538252
"747",2007-07-27,"MBH40CT022_XQ60","MBH",40,"CT","022_X","XQ60","degC","T COMP 2 MBH40GD010","T COMP","MBH40GD010",30.4194888559271
"748",2007-07-27,"MBH40CT023_XQ60","MBH",40,"CT","023_X","XQ60","degC","T COMP 3 MBH40GD010","T COMP","MBH40GD010",30.3610975484277
"749",2007-07-27,"MBH40CT031_XQ60","MBH",40,"CT","031_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",373.589644838634
"750",2007-07-27,"MBH40CT032_XQ60","MBH",40,"CT","032_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",373.668091542442
"751",2007-07-27,"MBH40FL001_XQ01","MBH",40,"FL","001_X","XQ01","m","L1 FDW HP OTC","FDW HP OTC","L1",13.4940817890278
"752",2007-07-27,"MBH40FL002_XQ01","MBH",40,"FL","002_X","XQ01","m","L2 FDW HP OTC","FDW HP OTC","L2",13.4940817890278
"753",2007-07-27,"MBH40FL901_XQ01","MBH",40,"FL","901_X","XQ01","m","L 2oo3 FDW HP OTC","FDW HP OTC","L2oo3",13.4968477711846
"754",2007-07-27,"MBH50CT001_XQ60","MBH",50,"CT","001_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",115.704607700127
"755",2007-07-27,"MBH50CT002_XQ60","MBH",50,"CT","002_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",115.221780585463
"756",2007-07-27,"MBH50CT901_XJ60","MBH",50,"CT","901_X","XJ60","degC","T ARND BRG HOUSING","T BRG HOUSING","T3",115.704963513773
"757",2007-07-28,"MBD21CY001_XQ60","MBD",21,"CY","001_X","XQ60","um","REL VIB SHAFT CPRSR R","REL VIB SHAFT CPRSR","R",34.7784498652147
"758",2007-07-28,"MBD21CY002_XQ60","MBD",21,"CY","002_X","XQ60","um","REL VIB SHAFT CPRSR L","REL VIB SHAFT CPRSR","L",64.1763897384051
"759",2007-07-28,"MBD22CT002_XQ60","MBD",22,"CT","002_X","XQ60","degC","T THRUST BEAR SIDE 5H SCLD VAL","T THRUST BEAR","5H",80.2257778000087
"760",2007-07-28,"MBD22CT003_XQ60","MBD",22,"CT","003_X","XQ60","degC","T THRUST BEAR SIDE 8H SCLD VAL","T THRUST BEAR","8H",79.8919741887263
"761",2007-07-28,"MBD22CT004_XQ60","MBD",22,"CT","004_X","XQ60","degC","T THRUST BEAR SIDE 11H SCLD VAL","T THRUST BEAR","11H",83.1777896338258
"762",2007-07-28,"MBD22CT005_XQ60","MBD",22,"CT","005_X","XQ60","degC","T THRUST BEAR SIDE 2H SCLD VAL","T THRUST BEAR","2H",81.9743308085035
"763",2007-07-28,"MBD22CT006_XQ60","MBD",22,"CT","006_X","XQ60","degC","T OPP THRUST BEAR 2H SCLD VAL","T OPP THRUST BEAR","2H",61.3277084293252
"764",2007-07-28,"MBD22CT007_XQ60","MBD",22,"CT","007_X","XQ60","degC","T OPP THRUST BEAR 5H SCLD VAL","T OPP THRUST BEAR","5H",61.576743190614
"765",2007-07-28,"MBH40CF100_XQ60","MBH",40,"CF","100_X","XQ60","mbar","F AIR DESP OTC AP","F AIR DESP OTC AP","AP1",219.665336851192
"766",2007-07-28,"MBH40CP015_XQ60","MBH",40,"CP","015_X","XQ60","mbar","DP QW NOZ HP","DP QW NOZ HP","HP1",332.597129498333
"767",2007-07-28,"MBH40CP100_XQ60","MBH",40,"CP","100_X","XQ60","barA","P AIR DESP OTC AP","P AIR DESP","AP1",25.0048614718715
"768",2007-07-28,"MBH40CP100_XQ65","MBH",40,"CP","100_X","XQ65","barA","P TOT AIR DESO OTC AP","P TOT AIR DESO","AP1",24.9071408315012
"769",2007-07-28,"MBH40CT001_XQ60","MBH",40,"CT","001_X","XQ60","degC","T AFTR HPCLR 1","T AFT HPCLR","HPCLR_1",340.131419739687
"770",2007-07-28,"MBH40CT002_XQ60","MBH",40,"CT","002_X","XQ60","degC","T AFT HPCLR 2","T AFT HPCLR","HPCLR_2",339.93692681897
"771",2007-07-28,"MBH40CT003_XQ60","MBH",40,"CT","003_X","XQ60","degC","T AFT HPCLR 3","T AFT HPCLR","HPCLR_3",339.997328894728
"772",2007-07-28,"MBH40CT011_XQ60","MBH",40,"CT","011_X","XQ60","degC","T COOL AIR HP TRB DISK11 SCLD VAL","T COOL AIR HP TRB","DISK11",448.378614991441
"773",2007-07-28,"MBH40CT012_XQ60","MBH",40,"CT","012_X","XQ60","degC","T COOL AIR HP TRB DISK12 SCLD VAL","T COOL AIR HP TRB","DISK12",448.286748404109
"774",2007-07-28,"MBH40CT021_XQ60","MBH",40,"CT","021_X","XQ60","degC","T COMP 1 MBH40GD010","T COMP","MBH40GD010",30.9964735484618
"775",2007-07-28,"MBH40CT022_XQ60","MBH",40,"CT","022_X","XQ60","degC","T COMP 2 MBH40GD010","T COMP","MBH40GD010",30.7581706351858
"776",2007-07-28,"MBH40CT023_XQ60","MBH",40,"CT","023_X","XQ60","degC","T COMP 3 MBH40GD010","T COMP","MBH40GD010",30.6908951042448
"777",2007-07-28,"MBH40CT031_XQ60","MBH",40,"CT","031_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",372.142722207396
"778",2007-07-28,"MBH40CT032_XQ60","MBH",40,"CT","032_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",372.165340774913
"779",2007-07-28,"MBH40FL001_XQ01","MBH",40,"FL","001_X","XQ01","m","L1 FDW HP OTC","FDW HP OTC","L1",13.1116326199086
"780",2007-07-28,"MBH40FL002_XQ01","MBH",40,"FL","002_X","XQ01","m","L2 FDW HP OTC","FDW HP OTC","L2",13.1116326199086
"781",2007-07-28,"MBH40FL901_XQ01","MBH",40,"FL","901_X","XQ01","m","L 2oo3 FDW HP OTC","FDW HP OTC","L2oo3",13.1076280620174
"782",2007-07-28,"MBH50CT001_XQ60","MBH",50,"CT","001_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",115.061011187598
"783",2007-07-28,"MBH50CT002_XQ60","MBH",50,"CT","002_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",114.502016191047
"784",2007-07-28,"MBH50CT901_XJ60","MBH",50,"CT","901_X","XJ60","degC","T ARND BRG HOUSING","T BRG HOUSING","T3",115.061028876933
"785",2007-07-29,"MBD21CY001_XQ60","MBD",21,"CY","001_X","XQ60","um","REL VIB SHAFT CPRSR R","REL VIB SHAFT CPRSR","R",34.6331397008027
"786",2007-07-29,"MBD21CY002_XQ60","MBD",21,"CY","002_X","XQ60","um","REL VIB SHAFT CPRSR L","REL VIB SHAFT CPRSR","L",64.1152727359167
"787",2007-07-29,"MBD22CT002_XQ60","MBD",22,"CT","002_X","XQ60","degC","T THRUST BEAR SIDE 5H SCLD VAL","T THRUST BEAR","5H",79.9250772431765
"788",2007-07-29,"MBD22CT003_XQ60","MBD",22,"CT","003_X","XQ60","degC","T THRUST BEAR SIDE 8H SCLD VAL","T THRUST BEAR","8H",79.5821251441487
"789",2007-07-29,"MBD22CT004_XQ60","MBD",22,"CT","004_X","XQ60","degC","T THRUST BEAR SIDE 11H SCLD VAL","T THRUST BEAR","11H",82.8540614088443
"790",2007-07-29,"MBD22CT005_XQ60","MBD",22,"CT","005_X","XQ60","degC","T THRUST BEAR SIDE 2H SCLD VAL","T THRUST BEAR","2H",81.6826837866377
"791",2007-07-29,"MBD22CT006_XQ60","MBD",22,"CT","006_X","XQ60","degC","T OPP THRUST BEAR 2H SCLD VAL","T OPP THRUST BEAR","2H",61.2570985663692
"792",2007-07-29,"MBD22CT007_XQ60","MBD",22,"CT","007_X","XQ60","degC","T OPP THRUST BEAR 5H SCLD VAL","T OPP THRUST BEAR","5H",61.552091611485
"793",2007-07-29,"MBH40CF100_XQ60","MBH",40,"CF","100_X","XQ60","mbar","F AIR DESP OTC AP","F AIR DESP OTC AP","AP1",219.70635475044
"794",2007-07-29,"MBH40CP015_XQ60","MBH",40,"CP","015_X","XQ60","mbar","DP QW NOZ HP","DP QW NOZ HP","HP1",332.273192178953
"795",2007-07-29,"MBH40CP100_XQ60","MBH",40,"CP","100_X","XQ60","barA","P AIR DESP OTC AP","P AIR DESP","AP1",24.9603673859705
"796",2007-07-29,"MBH40CP100_XQ65","MBH",40,"CP","100_X","XQ65","barA","P TOT AIR DESO OTC AP","P TOT AIR DESO","AP1",24.862049906162
"797",2007-07-29,"MBH40CT001_XQ60","MBH",40,"CT","001_X","XQ60","degC","T AFTR HPCLR 1","T AFT HPCLR","HPCLR_1",340.138058056834
"798",2007-07-29,"MBH40CT002_XQ60","MBH",40,"CT","002_X","XQ60","degC","T AFT HPCLR 2","T AFT HPCLR","HPCLR_2",339.934622909797
"799",2007-07-29,"MBH40CT003_XQ60","MBH",40,"CT","003_X","XQ60","degC","T AFT HPCLR 3","T AFT HPCLR","HPCLR_3",340.000598582558
"800",2007-07-29,"MBH40CT011_XQ60","MBH",40,"CT","011_X","XQ60","degC","T COOL AIR HP TRB DISK11 SCLD VAL","T COOL AIR HP TRB","DISK11",447.794278911591
"801",2007-07-29,"MBH40CT012_XQ60","MBH",40,"CT","012_X","XQ60","degC","T COOL AIR HP TRB DISK12 SCLD VAL","T COOL AIR HP TRB","DISK12",447.696735113889
"802",2007-07-29,"MBH40CT021_XQ60","MBH",40,"CT","021_X","XQ60","degC","T COMP 1 MBH40GD010","T COMP","MBH40GD010",30.0251503359213
"803",2007-07-29,"MBH40CT022_XQ60","MBH",40,"CT","022_X","XQ60","degC","T COMP 2 MBH40GD010","T COMP","MBH40GD010",29.8156869042297
"804",2007-07-29,"MBH40CT023_XQ60","MBH",40,"CT","023_X","XQ60","degC","T COMP 3 MBH40GD010","T COMP","MBH40GD010",29.7393270496742
"805",2007-07-29,"MBH40CT031_XQ60","MBH",40,"CT","031_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",371.359722490648
"806",2007-07-29,"MBH40CT032_XQ60","MBH",40,"CT","032_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",371.371460510272
"807",2007-07-29,"MBH40FL001_XQ01","MBH",40,"FL","001_X","XQ01","m","L1 FDW HP OTC","FDW HP OTC","L1",13.0731582493038
"808",2007-07-29,"MBH40FL002_XQ01","MBH",40,"FL","002_X","XQ01","m","L2 FDW HP OTC","FDW HP OTC","L2",13.0731582493038
"809",2007-07-29,"MBH40FL901_XQ01","MBH",40,"FL","901_X","XQ01","m","L 2oo3 FDW HP OTC","FDW HP OTC","L2oo3",13.0762851304844
"810",2007-07-29,"MBH50CT001_XQ60","MBH",50,"CT","001_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",114.169773844948
"811",2007-07-29,"MBH50CT002_XQ60","MBH",50,"CT","002_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",113.619307182679
"812",2007-07-29,"MBH50CT901_XJ60","MBH",50,"CT","901_X","XJ60","degC","T ARND BRG HOUSING","T BRG HOUSING","T3",114.169774156661
"813",2007-07-30,"MBD21CY001_XQ60","MBD",21,"CY","001_X","XQ60","um","REL VIB SHAFT CPRSR R","REL VIB SHAFT CPRSR","R",33.9139269500394
"814",2007-07-30,"MBD21CY002_XQ60","MBD",21,"CY","002_X","XQ60","um","REL VIB SHAFT CPRSR L","REL VIB SHAFT CPRSR","L",62.6817120046574
"815",2007-07-30,"MBD22CT002_XQ60","MBD",22,"CT","002_X","XQ60","degC","T THRUST BEAR SIDE 5H SCLD VAL","T THRUST BEAR","5H",80.6485945710284
"816",2007-07-30,"MBD22CT003_XQ60","MBD",22,"CT","003_X","XQ60","degC","T THRUST BEAR SIDE 8H SCLD VAL","T THRUST BEAR","8H",80.2224527809416
"817",2007-07-30,"MBD22CT004_XQ60","MBD",22,"CT","004_X","XQ60","degC","T THRUST BEAR SIDE 11H SCLD VAL","T THRUST BEAR","11H",83.6094546075353
"818",2007-07-30,"MBD22CT005_XQ60","MBD",22,"CT","005_X","XQ60","degC","T THRUST BEAR SIDE 2H SCLD VAL","T THRUST BEAR","2H",82.4507354970544
"819",2007-07-30,"MBD22CT006_XQ60","MBD",22,"CT","006_X","XQ60","degC","T OPP THRUST BEAR 2H SCLD VAL","T OPP THRUST BEAR","2H",61.1625333172679
"820",2007-07-30,"MBD22CT007_XQ60","MBD",22,"CT","007_X","XQ60","degC","T OPP THRUST BEAR 5H SCLD VAL","T OPP THRUST BEAR","5H",61.415040837445
"821",2007-07-30,"MBH40CF100_XQ60","MBH",40,"CF","100_X","XQ60","mbar","F AIR DESP OTC AP","F AIR DESP OTC AP","AP1",231.640905362714
"822",2007-07-30,"MBH40CP015_XQ60","MBH",40,"CP","015_X","XQ60","mbar","DP QW NOZ HP","DP QW NOZ HP","HP1",348.936089681737
"823",2007-07-30,"MBH40CP100_XQ60","MBH",40,"CP","100_X","XQ60","barA","P AIR DESP OTC AP","P AIR DESP","AP1",26.5502146468345
"824",2007-07-30,"MBH40CP100_XQ65","MBH",40,"CP","100_X","XQ65","barA","P TOT AIR DESO OTC AP","P TOT AIR DESO","AP1",26.4463188564346
"825",2007-07-30,"MBH40CT001_XQ60","MBH",40,"CT","001_X","XQ60","degC","T AFTR HPCLR 1","T AFT HPCLR","HPCLR_1",340.134825776991
"826",2007-07-30,"MBH40CT002_XQ60","MBH",40,"CT","002_X","XQ60","degC","T AFT HPCLR 2","T AFT HPCLR","HPCLR_2",339.928537088247
"827",2007-07-30,"MBH40CT003_XQ60","MBH",40,"CT","003_X","XQ60","degC","T AFT HPCLR 3","T AFT HPCLR","HPCLR_3",339.99727393647
"828",2007-07-30,"MBH40CT011_XQ60","MBH",40,"CT","011_X","XQ60","degC","T COOL AIR HP TRB DISK11 SCLD VAL","T COOL AIR HP TRB","DISK11",450.690618011742
"829",2007-07-30,"MBH40CT012_XQ60","MBH",40,"CT","012_X","XQ60","degC","T COOL AIR HP TRB DISK12 SCLD VAL","T COOL AIR HP TRB","DISK12",450.584010438848
"830",2007-07-30,"MBH40CT021_XQ60","MBH",40,"CT","021_X","XQ60","degC","T COMP 1 MBH40GD010","T COMP","MBH40GD010",28.7021889860434
"831",2007-07-30,"MBH40CT022_XQ60","MBH",40,"CT","022_X","XQ60","degC","T COMP 2 MBH40GD010","T COMP","MBH40GD010",28.4753270052025
"832",2007-07-30,"MBH40CT023_XQ60","MBH",40,"CT","023_X","XQ60","degC","T COMP 3 MBH40GD010","T COMP","MBH40GD010",28.3941084295897
"833",2007-07-30,"MBH40CT031_XQ60","MBH",40,"CT","031_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",373.634186808194
"834",2007-07-30,"MBH40CT032_XQ60","MBH",40,"CT","032_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",373.717893358733
"835",2007-07-30,"MBH40FL001_XQ01","MBH",40,"FL","001_X","XQ01","m","L1 FDW HP OTC","FDW HP OTC","L1",13.5154780746597
"836",2007-07-30,"MBH40FL002_XQ01","MBH",40,"FL","002_X","XQ01","m","L2 FDW HP OTC","FDW HP OTC","L2",13.5154780746597
"837",2007-07-30,"MBH40FL901_XQ01","MBH",40,"FL","901_X","XQ01","m","L 2oo3 FDW HP OTC","FDW HP OTC","L2oo3",13.5153443225804
"838",2007-07-30,"MBH50CT001_XQ60","MBH",50,"CT","001_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",114.8898548075
"839",2007-07-30,"MBH50CT002_XQ60","MBH",50,"CT","002_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",114.431026848519
"840",2007-07-30,"MBH50CT901_XJ60","MBH",50,"CT","901_X","XJ60","degC","T ARND BRG HOUSING","T BRG HOUSING","T3",114.890202838131
"841",2007-07-31,"MBD21CY001_XQ60","MBD",21,"CY","001_X","XQ60","um","REL VIB SHAFT CPRSR R","REL VIB SHAFT CPRSR","R",34.7858213519722
"842",2007-07-31,"MBD21CY002_XQ60","MBD",21,"CY","002_X","XQ60","um","REL VIB SHAFT CPRSR L","REL VIB SHAFT CPRSR","L",64.419942533978
"843",2007-07-31,"MBD22CT002_XQ60","MBD",22,"CT","002_X","XQ60","degC","T THRUST BEAR SIDE 5H SCLD VAL","T THRUST BEAR","5H",80.6535333368721
"844",2007-07-31,"MBD22CT003_XQ60","MBD",22,"CT","003_X","XQ60","degC","T THRUST BEAR SIDE 8H SCLD VAL","T THRUST BEAR","8H",80.2280198030752
"845",2007-07-31,"MBD22CT004_XQ60","MBD",22,"CT","004_X","XQ60","degC","T THRUST BEAR SIDE 11H SCLD VAL","T THRUST BEAR","11H",83.5328073245266
"846",2007-07-31,"MBD22CT005_XQ60","MBD",22,"CT","005_X","XQ60","degC","T THRUST BEAR SIDE 2H SCLD VAL","T THRUST BEAR","2H",82.3856244643646
"847",2007-07-31,"MBD22CT006_XQ60","MBD",22,"CT","006_X","XQ60","degC","T OPP THRUST BEAR 2H SCLD VAL","T OPP THRUST BEAR","2H",60.9563058943779
"848",2007-07-31,"MBD22CT007_XQ60","MBD",22,"CT","007_X","XQ60","degC","T OPP THRUST BEAR 5H SCLD VAL","T OPP THRUST BEAR","5H",61.2066784037448
"849",2007-07-31,"MBH40CF100_XQ60","MBH",40,"CF","100_X","XQ60","mbar","F AIR DESP OTC AP","F AIR DESP OTC AP","AP1",227.709031047043
"850",2007-07-31,"MBH40CP015_XQ60","MBH",40,"CP","015_X","XQ60","mbar","DP QW NOZ HP","DP QW NOZ HP","HP1",343.969703833617
"851",2007-07-31,"MBH40CP100_XQ60","MBH",40,"CP","100_X","XQ60","barA","P AIR DESP OTC AP","P AIR DESP","AP1",26.0259746835307
"852",2007-07-31,"MBH40CP100_XQ65","MBH",40,"CP","100_X","XQ65","barA","P TOT AIR DESO OTC AP","P TOT AIR DESO","AP1",25.9265351115156
"853",2007-07-31,"MBH40CT001_XQ60","MBH",40,"CT","001_X","XQ60","degC","T AFTR HPCLR 1","T AFT HPCLR","HPCLR_1",340.128769475527
"854",2007-07-31,"MBH40CT002_XQ60","MBH",40,"CT","002_X","XQ60","degC","T AFT HPCLR 2","T AFT HPCLR","HPCLR_2",339.927059133328
"855",2007-07-31,"MBH40CT003_XQ60","MBH",40,"CT","003_X","XQ60","degC","T AFT HPCLR 3","T AFT HPCLR","HPCLR_3",340.001012357639
"856",2007-07-31,"MBH40CT011_XQ60","MBH",40,"CT","011_X","XQ60","degC","T COOL AIR HP TRB DISK11 SCLD VAL","T COOL AIR HP TRB","DISK11",449.111266932575
"857",2007-07-31,"MBH40CT012_XQ60","MBH",40,"CT","012_X","XQ60","degC","T COOL AIR HP TRB DISK12 SCLD VAL","T COOL AIR HP TRB","DISK12",448.998516741424
"858",2007-07-31,"MBH40CT021_XQ60","MBH",40,"CT","021_X","XQ60","degC","T COMP 1 MBH40GD010","T COMP","MBH40GD010",28.1470224524416
"859",2007-07-31,"MBH40CT022_XQ60","MBH",40,"CT","022_X","XQ60","degC","T COMP 2 MBH40GD010","T COMP","MBH40GD010",27.9027617599838
"860",2007-07-31,"MBH40CT023_XQ60","MBH",40,"CT","023_X","XQ60","degC","T COMP 3 MBH40GD010","T COMP","MBH40GD010",27.8103775755226
"861",2007-07-31,"MBH40CT031_XQ60","MBH",40,"CT","031_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",371.953708504329
"862",2007-07-31,"MBH40CT032_XQ60","MBH",40,"CT","032_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",371.988658919502
"863",2007-07-31,"MBH40FL001_XQ01","MBH",40,"FL","001_X","XQ01","m","L1 FDW HP OTC","FDW HP OTC","L1",13.349834864202
"864",2007-07-31,"MBH40FL002_XQ01","MBH",40,"FL","002_X","XQ01","m","L2 FDW HP OTC","FDW HP OTC","L2",13.349834864202
"865",2007-07-31,"MBH40FL901_XQ01","MBH",40,"FL","901_X","XQ01","m","L 2oo3 FDW HP OTC","FDW HP OTC","L2oo3",13.3497492302969
"866",2007-07-31,"MBH50CT001_XQ60","MBH",50,"CT","001_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",114.209692113993
"867",2007-07-31,"MBH50CT002_XQ60","MBH",50,"CT","002_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",113.695450778293
"868",2007-07-31,"MBH50CT901_XJ60","MBH",50,"CT","901_X","XJ60","degC","T ARND BRG HOUSING","T BRG HOUSING","T3",114.20970893265
