"","date","FunSys_item","H11","H2","H5","H8","AP1","DISK11","DISK12","End_Face","HP1","HPCLR_1","HPCLR_2","HPCLR_3","L","L1","L2","L2oo3","MBH40GD010","R","T1","T3","id"
"698",2007-07-08 06:00:00,22,40.1,40.1,40,39.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175
"699",2007-07-08 06:00:00,40,NA,NA,NA,NA,3.9,165.5,164.7,141.3,0.4,86,79.7,79.8,NA,-0.5,-0.4,-0.4,27.7,NA,NA,NA,175
"700",2007-07-08 06:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.4,74.7,175
"701",2007-07-08 07:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,1.7,NA,NA,176
"702",2007-07-08 07:00:00,22,40.1,40.1,40,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176
"703",2007-07-08 07:00:00,40,NA,NA,NA,NA,3.9,161,160.1,137.5,0.4,85.1,78.6,78.7,NA,-0.5,-0.4,-0.4,27.9,NA,NA,NA,176
"704",2007-07-08 07:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.3,73.6,176
"705",2007-07-08 08:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,1.8,NA,NA,177
"706",2007-07-08 08:00:00,22,40.1,40,40,39.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177
"707",2007-07-08 08:00:00,40,NA,NA,NA,NA,3.9,156.6,155.8,133.6,0.4,84.1,77.4,77.5,NA,-0.5,-0.4,-0.4,28,NA,NA,NA,177
"708",2007-07-08 08:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.3,72.5,177
"709",2007-07-08 09:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,1.8,NA,NA,178
"710",2007-07-08 09:00:00,22,40.1,40,40,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178
"711",2007-07-08 09:00:00,40,NA,NA,NA,NA,3.9,152.3,151.5,130,0.4,83.2,76.3,76.4,NA,-0.5,-0.4,-0.4,28.2,NA,NA,NA,178
"712",2007-07-08 09:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.4,71.7,178
"713",2007-07-08 10:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,1.8,NA,NA,179
"714",2007-07-08 10:00:00,22,40.2,40.1,40,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179
"715",2007-07-08 10:00:00,40,NA,NA,NA,NA,3.9,148.2,147.4,126.5,0.4,82.5,75.2,75.4,NA,-0.5,-0.4,-0.4,28.6,NA,NA,NA,179
"716",2007-07-08 10:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,70.9,179
"717",2007-07-08 11:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,1.8,NA,NA,180
"718",2007-07-08 11:00:00,22,40.2,40.1,40.1,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180
"719",2007-07-08 11:00:00,40,NA,NA,NA,NA,3.9,144.3,143.5,123.1,0.4,81.8,74.3,74.5,NA,-0.5,-0.4,-0.4,29.1,NA,NA,NA,180
"720",2007-07-08 11:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8,70.1,180
"721",2007-07-08 12:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,1.8,NA,NA,181
"722",2007-07-08 12:00:00,22,40.2,40.2,40.1,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181
"723",2007-07-08 12:00:00,40,NA,NA,NA,NA,3.9,140.5,139.7,119.9,0.4,81.3,73.6,73.7,NA,-0.5,-0.4,-0.4,29.8,NA,NA,NA,181
"724",2007-07-08 12:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,69.3,181
"725",2007-07-08 13:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,1.8,NA,NA,182
"726",2007-07-08 13:00:00,22,40.3,40.2,40.1,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182
"727",2007-07-08 13:00:00,40,NA,NA,NA,NA,3.9,136.8,136.1,116.8,0.4,80.7,72.8,72.9,NA,-0.5,-0.4,-0.4,30.4,NA,NA,NA,182
"728",2007-07-08 13:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3,68.6,182
"729",2007-07-08 14:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,1.8,NA,NA,183
"730",2007-07-08 14:00:00,22,40.3,40.2,40.1,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183
"731",2007-07-08 14:00:00,40,NA,NA,NA,NA,3.9,133.3,132.6,113.9,0.4,80.3,72.2,72.3,NA,-0.5,-0.4,-0.4,30.9,NA,NA,NA,183
"732",2007-07-08 14:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.6,67.8,183
"733",2007-07-08 15:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,1.8,NA,NA,184
"734",2007-07-08 15:00:00,22,40.3,40.2,40.1,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184
"735",2007-07-08 15:00:00,40,NA,NA,NA,NA,3.9,129.9,129.2,111.1,0.4,79.7,71.6,71.8,NA,-0.5,-0.4,-0.4,31.2,NA,NA,NA,184
"736",2007-07-08 15:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9,67.1,184
"737",2007-07-08 16:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,1.8,NA,NA,185
"738",2007-07-08 16:00:00,22,40.3,40.2,40.2,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185
"739",2007-07-08 16:00:00,40,NA,NA,NA,NA,3.9,126.6,125.9,108.3,0.4,79.2,70.9,71.2,NA,-0.5,-0.4,-0.5,31.4,NA,NA,NA,185
"740",2007-07-08 16:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,66.4,185
"741",2007-07-08 17:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,1.8,NA,NA,186
"742",2007-07-08 17:00:00,22,40.4,40.3,40.2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186
"743",2007-07-08 17:00:00,40,NA,NA,NA,NA,3.9,123.6,122.9,105.7,0.5,78.8,70.5,70.7,NA,-0.5,-0.4,-0.5,31,NA,NA,NA,186
"744",2007-07-08 17:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4,65.7,186
"745",2007-07-08 18:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,1.8,NA,NA,187
"746",2007-07-08 18:00:00,22,40.4,40.3,40.3,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187
"747",2007-07-08 18:00:00,40,NA,NA,NA,NA,4,120.6,119.9,103.3,0.6,78.9,70.4,70.6,NA,0.2,0.3,0.2,30.6,NA,NA,NA,187
"748",2007-07-08 18:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.7,65,187
"749",2007-07-08 19:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4,NA,NA,NA,NA,21.2,NA,NA,188
"750",2007-07-08 19:00:00,22,57.2,55.1,57,56.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188
"751",2007-07-08 19:00:00,40,NA,NA,NA,NA,37,265.5,265.4,234.9,139.9,229.2,226.2,226.5,NA,5.9,5.9,5.9,30.5,NA,NA,NA,188
"752",2007-07-08 19:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4,63.5,188
"753",2007-07-08 20:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1,NA,NA,NA,NA,28,NA,NA,189
"754",2007-07-08 20:00:00,22,69.8,65.2,66.2,69.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189
"755",2007-07-08 20:00:00,40,NA,NA,NA,NA,55.4,425.3,425.5,363.5,218,340.6,340.3,340.4,NA,9.7,9.7,9.7,30.2,NA,NA,NA,189
"756",2007-07-08 20:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.9,77.1,189
"757",2007-07-08 21:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3,NA,NA,NA,NA,26.1,NA,NA,190
"758",2007-07-08 21:00:00,22,68.4,64.4,65.4,68.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190
"759",2007-07-08 21:00:00,40,NA,NA,NA,NA,51.3,425.9,426.1,361.6,201.5,339.2,339,339.1,NA,9,9,9,29.8,NA,NA,NA,190
"760",2007-07-08 21:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.7,85,190
"761",2007-07-08 22:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,10.1,NA,NA,191
"762",2007-07-08 22:00:00,22,41.8,42.3,42.3,41.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191
"763",2007-07-08 22:00:00,40,NA,NA,NA,NA,3.9,385.4,386.7,332.4,0.6,315.7,312.8,312.6,NA,1.1,1.2,1.1,29.5,NA,NA,NA,191
"764",2007-07-08 22:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9,83.2,191
"765",2007-07-08 23:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,1.7,NA,NA,192
"766",2007-07-08 23:00:00,22,40.6,40.5,40.5,40.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192
"767",2007-07-08 23:00:00,40,NA,NA,NA,NA,3.9,358.3,358.2,323.2,0.4,298,294.3,293.9,NA,0.4,0.5,0.5,29.3,NA,NA,NA,192
"768",2007-07-08 23:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.6,93,192
"769",2007-07-09 00:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.7,NA,NA,193
"770",2007-07-09 00:00:00,22,40.5,40.4,40.3,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193
"771",2007-07-09 00:00:00,40,NA,NA,NA,NA,3.9,346,345.8,317,0.5,280.1,277.1,277,NA,0,0.1,0.1,29.1,NA,NA,NA,193
"772",2007-07-09 00:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.4,93.2,193
"773",2007-07-09 01:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.7,NA,NA,194
"774",2007-07-09 01:00:00,22,40.4,40.4,40.3,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194
"775",2007-07-09 01:00:00,40,NA,NA,NA,NA,3.9,339.8,339.5,311,0.5,260.9,256.4,256.8,NA,-0.2,-0.2,-0.2,28.9,NA,NA,NA,194
"776",2007-07-09 01:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.6,93.1,194
"777",2007-07-09 02:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.7,NA,NA,195
"778",2007-07-09 02:00:00,22,40.4,40.4,40.3,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195
"779",2007-07-09 02:00:00,40,NA,NA,NA,NA,3.9,335.4,335,305.1,0.5,243.3,239.6,239.8,NA,-0.3,-0.2,-0.2,28.6,NA,NA,NA,195
"780",2007-07-09 02:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,94.5,195
"781",2007-07-09 03:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.7,NA,NA,196
"782",2007-07-09 03:00:00,22,40.4,40.3,40.3,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196
"783",2007-07-09 03:00:00,40,NA,NA,NA,NA,3.9,331.3,331,299.7,0.6,230.3,225.5,225,NA,-0.3,-0.2,-0.2,28.4,NA,NA,NA,196
"784",2007-07-09 03:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.9,95.4,196
"785",2007-07-09 04:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.7,NA,NA,197
"786",2007-07-09 04:00:00,22,40.3,40.3,40.2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197
"787",2007-07-09 04:00:00,40,NA,NA,NA,NA,3.9,327.2,326.8,294.8,0.6,218.9,213.2,212.8,NA,-0.3,-0.2,-0.3,28.5,NA,NA,NA,197
"788",2007-07-09 04:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,93.6,197
"789",2007-07-09 05:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.7,NA,NA,198
"790",2007-07-09 05:00:00,22,40.3,40.2,40.2,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198
"791",2007-07-09 05:00:00,40,NA,NA,NA,NA,3.9,322.9,322.4,290,0.6,209.4,202.3,202.2,NA,-0.3,-0.2,-0.3,28.7,NA,NA,NA,198
"792",2007-07-09 05:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.1,92.6,198
"793",2007-07-09 06:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.7,NA,NA,199
"794",2007-07-09 06:00:00,22,40.3,40.2,40.2,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199
"795",2007-07-09 06:00:00,40,NA,NA,NA,NA,3.9,318.5,318.1,285.4,0.7,201.1,193.4,193.5,NA,-0.3,-0.3,-0.3,28.7,NA,NA,NA,199
"796",2007-07-09 06:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,91.5,199
"797",2007-07-09 07:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.7,NA,NA,200
"798",2007-07-09 07:00:00,22,40.3,40.2,40.2,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200
"799",2007-07-09 07:00:00,40,NA,NA,NA,NA,3.9,314.1,313.6,280.8,0.8,193.3,185.1,185.2,NA,-0.3,-0.3,-0.3,28.6,NA,NA,NA,200
"800",2007-07-09 07:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3,89.8,200
"801",2007-07-09 08:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.7,NA,NA,201
"802",2007-07-09 08:00:00,22,40.3,40.2,40.1,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"803",2007-07-09 08:00:00,40,NA,NA,NA,NA,3.9,309.6,309.1,276.3,1,186.2,177.4,177.5,NA,-0.3,-0.3,-0.3,28.5,NA,NA,NA,201
"804",2007-07-09 08:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.1,87.6,201
"805",2007-07-09 09:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.7,NA,NA,202
"806",2007-07-09 09:00:00,22,40.3,40.2,40.2,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202
"807",2007-07-09 09:00:00,40,NA,NA,NA,NA,3.8,305.1,304.6,271.8,1.1,179.7,170.4,170.5,NA,-0.3,-0.3,-0.3,28.6,NA,NA,NA,202
"808",2007-07-09 09:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.2,85.8,202
"809",2007-07-09 10:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.7,NA,NA,203
"810",2007-07-09 10:00:00,22,40.4,40.3,40.2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203
"811",2007-07-09 10:00:00,40,NA,NA,NA,NA,3.8,300.4,299.9,267.2,1.2,173.8,164,164.1,NA,-0.4,-0.3,-0.3,28.3,NA,NA,NA,203
"812",2007-07-09 10:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.2,83.7,203
"813",2007-07-09 11:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.7,NA,NA,204
"814",2007-07-09 11:00:00,22,40.3,40.3,40.2,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204
"815",2007-07-09 11:00:00,40,NA,NA,NA,NA,3.8,295.6,295,262.4,1.2,168.1,157.9,158.2,NA,-0.4,-0.3,-0.3,28,NA,NA,NA,204
"816",2007-07-09 11:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.8,82.2,204
"817",2007-07-09 12:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,1.7,NA,NA,205
"818",2007-07-09 12:00:00,22,40.3,40.2,40.2,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205
"819",2007-07-09 12:00:00,40,NA,NA,NA,NA,3.8,290.5,289.9,257.6,1.1,163,152.5,153,NA,-0.4,-0.3,-0.3,28.5,NA,NA,NA,205
"820",2007-07-09 12:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5,81,205
"821",2007-07-09 13:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.7,NA,NA,206
"822",2007-07-09 13:00:00,22,40.3,40.2,40.1,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206
"823",2007-07-09 13:00:00,40,NA,NA,NA,NA,3.8,285.3,284.7,252.7,0.9,158,147.7,148,NA,-0.4,-0.3,-0.3,29.3,NA,NA,NA,206
"824",2007-07-09 13:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.9,80.4,206
"825",2007-07-09 14:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,1.7,NA,NA,207
"826",2007-07-09 14:00:00,22,40.2,40.2,40.1,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207
"827",2007-07-09 14:00:00,40,NA,NA,NA,NA,3.8,280.2,279.5,247.9,1,153.2,143.2,143,NA,-0.4,-0.3,-0.3,30.1,NA,NA,NA,207
"828",2007-07-09 14:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.4,74,207
"829",2007-07-09 15:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,1.7,NA,NA,208
"830",2007-07-09 15:00:00,22,40.3,40.2,40.2,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208
"831",2007-07-09 15:00:00,40,NA,NA,NA,NA,3.8,275,274.3,243.1,1.2,148.2,138.2,138.2,NA,-0.4,-0.3,-0.3,30.8,NA,NA,NA,208
"832",2007-07-09 15:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,71.5,208
"833",2007-07-09 16:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,1.7,NA,NA,209
"834",2007-07-09 16:00:00,22,40.4,40.3,40.2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209
"835",2007-07-09 16:00:00,40,NA,NA,NA,NA,3.8,269.7,268.9,238.3,0.8,144.1,133.8,133.9,NA,-0.4,-0.3,-0.4,31.1,NA,NA,NA,209
"836",2007-07-09 16:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.2,75.5,209
"837",2007-07-09 17:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,1.7,NA,NA,210
"838",2007-07-09 17:00:00,22,40.4,40.4,40.3,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210
"839",2007-07-09 17:00:00,40,NA,NA,NA,NA,3.8,264.4,263.6,233.6,0.4,140.5,130.1,130.3,NA,-0.4,-0.3,-0.4,31.2,NA,NA,NA,210
"840",2007-07-09 17:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.7,76,210
"841",2007-07-09 18:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,1.7,NA,NA,211
"842",2007-07-09 18:00:00,22,40.5,40.4,40.3,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211
"843",2007-07-09 18:00:00,40,NA,NA,NA,NA,3.9,259.3,258.5,229.1,0.5,137,126.7,126.9,NA,-0.4,-0.3,-0.4,31.1,NA,NA,NA,211
"844",2007-07-09 18:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.3,75.6,211
"845",2007-07-09 19:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,1.7,NA,NA,212
"846",2007-07-09 19:00:00,22,40.5,40.4,40.4,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212
"847",2007-07-09 19:00:00,40,NA,NA,NA,NA,3.9,254,253.2,224.4,0.6,133.8,123.6,123.8,NA,-0.4,-0.4,-0.4,30.8,NA,NA,NA,212
"848",2007-07-09 19:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.2,74.5,212
"849",2007-07-09 20:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,1.7,NA,NA,213
"850",2007-07-09 20:00:00,22,40.5,40.4,40.3,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213
"851",2007-07-09 20:00:00,40,NA,NA,NA,NA,3.9,248.8,247.9,219.6,0.7,130.7,120.5,120.7,NA,-0.4,-0.4,-0.4,30.5,NA,NA,NA,213
"852",2007-07-09 20:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2,73.5,213
"853",2007-07-09 21:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,1.7,NA,NA,214
"854",2007-07-09 21:00:00,22,40.4,40.3,40.2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214
"855",2007-07-09 21:00:00,40,NA,NA,NA,NA,3.9,243.6,242.7,214.9,0.8,127.5,117.5,117.6,NA,-0.4,-0.4,-0.4,30.2,NA,NA,NA,214
"856",2007-07-09 21:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.2,72.5,214
"857",2007-07-09 22:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,1.6,NA,NA,215
"858",2007-07-09 22:00:00,22,40.3,40.3,40.2,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215
"859",2007-07-09 22:00:00,40,NA,NA,NA,NA,3.9,238.6,237.7,210.3,1.3,124.4,114.5,114.6,NA,-0.4,-0.4,-0.4,28.3,NA,NA,NA,215
"860",2007-07-09 22:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.9,71.2,215
