"","ID","date","Value","FunSys_item","EqGr","EqGr_no","ComGr_no","Unit","MsureGr","MsureGr_lvl"
"502","01CT993_XJ60",2007-07-22,33.8476085546088,"01","CT","993_X","XJ60","degC","T_COMP","MBA01GD040"
"503","01CT993_XJ60",2007-07-23,32.1620578502176,"01","CT","993_X","XJ60","degC","T_COMP","MBA01GD040"
"504","01CT993_XJ60",2007-07-24,33.6130347909589,"01","CT","993_X","XJ60","degC","T_COMP","MBA01GD040"
"505","01CT993_XJ60",2007-07-25,33.7473012441927,"01","CT","993_X","XJ60","degC","T_COMP","MBA01GD040"
"506","01CT993_XJ60",2007-07-26,33.4940068159236,"01","CT","993_X","XJ60","degC","T_COMP","MBA01GD040"
"507","01CT993_XJ60",2007-07-27,33.2750636772089,"01","CT","993_X","XJ60","degC","T_COMP","MBA01GD040"
"508","01CT993_XJ60",2007-07-28,33.9780048885926,"01","CT","993_X","XJ60","degC","T_COMP","MBA01GD040"
"509","01CT993_XJ60",2007-07-29,32.6933378400972,"01","CT","993_X","XJ60","degC","T_COMP","MBA01GD040"
"510","01CT993_XJ60",2007-07-30,32.1498979587471,"01","CT","993_X","XJ60","degC","T_COMP","MBA01GD040"
"511","01CT993_XJ60",2007-07-31,31.6203637432512,"01","CT","993_X","XJ60","degC","T_COMP","MBA01GD040"
"512","01CT993_XJ60",2007-08-01,31.42341614,"01","CT","993_X","XJ60","degC","T_COMP","MBA01GD040"
"513","01CT994_XJ60",2007-07-01,34.1719945439867,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"514","01CT994_XJ60",2007-07-02,34.431483483985,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"515","01CT994_XJ60",2007-07-03,34.3773519270937,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"516","01CT994_XJ60",2007-07-04,32.9720691788241,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"517","01CT994_XJ60",2007-07-05,34.0760733819595,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"518","01CT994_XJ60",2007-07-06,34.1570822433032,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"519","01CT994_XJ60",2007-07-07,35.2577964524334,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"520","01CT994_XJ60",2007-07-08,33.9114143548171,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"521","01CT994_XJ60",2007-07-09,35.1604173386013,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"522","01CT994_XJ60",2007-07-10,33.8858073809578,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"523","01CT994_XJ60",2007-07-11,34.9429098048513,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"524","01CT994_XJ60",2007-07-12,33.9904918669543,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"525","01CT994_XJ60",2007-07-13,33.7358283163507,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"526","01CT994_XJ60",2007-07-14,35.4773095133316,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"527","01CT994_XJ60",2007-07-15,35.9140184643165,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"528","01CT994_XJ60",2007-07-16,35.3342224273437,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"529","01CT994_XJ60",2007-07-17,36.773321612228,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"530","01CT994_XJ60",2007-07-18,37.1572840441534,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"531","01CT994_XJ60",2007-07-19,36.7512478137216,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"532","01CT994_XJ60",2007-07-20,36.6867709427326,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"533","01CT994_XJ60",2007-07-21,36.7695947315868,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"534","01CT994_XJ60",2007-07-22,35.7395455517193,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"535","01CT994_XJ60",2007-07-23,34.162040992588,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"536","01CT994_XJ60",2007-07-24,35.5129966391204,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"537","01CT994_XJ60",2007-07-25,35.6706170351806,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"538","01CT994_XJ60",2007-07-26,35.3737581791904,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"539","01CT994_XJ60",2007-07-27,35.1811906922674,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"540","01CT994_XJ60",2007-07-28,35.8784141688738,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"541","01CT994_XJ60",2007-07-29,34.663169401022,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"542","01CT994_XJ60",2007-07-30,34.0850570941395,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"543","01CT994_XJ60",2007-07-31,33.595768574864,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"544","01CT994_XJ60",2007-08-01,33.57943344,"01","CT","994_X","XJ60","degC","T_COMP","MBA01GD070"
"545","01CT995_XJ60",2007-07-01,34.6697654538501,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"546","01CT995_XJ60",2007-07-02,34.8270479032159,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"547","01CT995_XJ60",2007-07-03,34.8535880747222,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"548","01CT995_XJ60",2007-07-04,33.3934986858958,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"549","01CT995_XJ60",2007-07-05,34.5039108076869,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"550","01CT995_XJ60",2007-07-06,34.5226459237251,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"551","01CT995_XJ60",2007-07-07,34.6526938489207,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"552","01CT995_XJ60",2007-07-08,33.3250953179439,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"553","01CT995_XJ60",2007-07-09,34.5105191895492,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"554","01CT995_XJ60",2007-07-10,34.0204081354005,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"555","01CT995_XJ60",2007-07-11,35.1805616782865,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"556","01CT995_XJ60",2007-07-12,34.2955550949398,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"557","01CT995_XJ60",2007-07-13,34.0120623673351,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"558","01CT995_XJ60",2007-07-14,35.7854731976991,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"559","01CT995_XJ60",2007-07-15,36.1639550756667,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"560","01CT995_XJ60",2007-07-16,35.6528529211267,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"561","01CT995_XJ60",2007-07-17,37.0500938044861,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"562","01CT995_XJ60",2007-07-18,37.4593178808999,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"563","01CT995_XJ60",2007-07-19,37.0607545552303,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"564","01CT995_XJ60",2007-07-20,36.9679073315943,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"565","01CT995_XJ60",2007-07-21,37.0702782337483,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"566","01CT995_XJ60",2007-07-22,36.0887612031551,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"567","01CT995_XJ60",2007-07-23,34.5100775089549,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"568","01CT995_XJ60",2007-07-24,35.8023217666933,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"569","01CT995_XJ60",2007-07-25,35.96307644382,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"570","01CT995_XJ60",2007-07-26,35.6701072008501,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"571","01CT995_XJ60",2007-07-27,35.4690398108131,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"572","01CT995_XJ60",2007-07-28,36.0923098555122,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"573","01CT995_XJ60",2007-07-29,34.9842068972367,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"574","01CT995_XJ60",2007-07-30,34.3801365460116,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"575","01CT995_XJ60",2007-07-31,33.8217607025388,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"576","01CT995_XJ60",2007-08-01,33.89241028,"01","CT","995_X","XJ60","degC","T_COMP","MBA01GD080"
"577","30CP001_XQ60",2007-07-01,1.03836980856377,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"578","30CP001_XQ60",2007-07-02,1.03700276050856,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"579","30CP001_XQ60",2007-07-03,1.0389449027261,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"580","30CP001_XQ60",2007-07-04,1.03723979553084,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"581","30CP001_XQ60",2007-07-05,1.04040693389549,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"582","30CP001_XQ60",2007-07-06,1.02897691624525,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"583","30CP001_XQ60",2007-07-07,1.0065707809327,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"584","30CP001_XQ60",2007-07-08,1.00628136031319,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"585","30CP001_XQ60",2007-07-09,1.00674998562934,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"586","30CP001_XQ60",2007-07-10,1.03527307299277,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"587","30CP001_XQ60",2007-07-11,1.03561336876881,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"588","30CP001_XQ60",2007-07-12,1.04070897827367,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"589","30CP001_XQ60",2007-07-13,1.04127334825457,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"590","30CP001_XQ60",2007-07-14,1.04179196641273,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"591","30CP001_XQ60",2007-07-15,1.03690907844109,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"592","30CP001_XQ60",2007-07-16,1.04041615267211,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"593","30CP001_XQ60",2007-07-17,1.04612697856175,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"594","30CP001_XQ60",2007-07-18,1.04495538602106,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"595","30CP001_XQ60",2007-07-19,1.04554776494705,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"596","30CP001_XQ60",2007-07-20,1.04818847130486,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"597","30CP001_XQ60",2007-07-21,1.04762608260637,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"598","30CP001_XQ60",2007-07-22,1.04464594404375,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"599","30CP001_XQ60",2007-07-23,1.04673167818918,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"600","30CP001_XQ60",2007-07-24,1.04784473917593,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"601","30CP001_XQ60",2007-07-25,1.04077700148889,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"602","30CP001_XQ60",2007-07-26,1.04429766995075,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"603","30CP001_XQ60",2007-07-27,1.04164033552124,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"604","30CP001_XQ60",2007-07-28,1.03961650047581,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"605","30CP001_XQ60",2007-07-29,1.03846574041019,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"606","30CP001_XQ60",2007-07-30,1.04253583415249,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"607","30CP001_XQ60",2007-07-31,1.04073567304334,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"608","30CP001_XQ60",2007-08-01,1.038527489,"30","CP","001_X","XQ60","barA","P_EXH_DIFF",NA
"609","30CP003_XQ60",2007-07-01,1.04023486978044,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"610","30CP003_XQ60",2007-07-02,1.03750512045324,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"611","30CP003_XQ60",2007-07-03,1.03967693069282,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"612","30CP003_XQ60",2007-07-04,1.03907468027812,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"613","30CP003_XQ60",2007-07-05,1.04294473753756,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"614","30CP003_XQ60",2007-07-06,1.03184314899109,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"615","30CP003_XQ60",2007-07-07,1.00860766402946,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"616","30CP003_XQ60",2007-07-08,1.00655830841898,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"617","30CP003_XQ60",2007-07-09,1.00679036852812,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"618","30CP003_XQ60",2007-07-10,1.03485999786163,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"619","30CP003_XQ60",2007-07-11,1.0355731497408,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"620","30CP003_XQ60",2007-07-12,1.04033482906076,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"621","30CP003_XQ60",2007-07-13,1.0404893867952,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"622","30CP003_XQ60",2007-07-14,1.04147448543223,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"623","30CP003_XQ60",2007-07-15,1.0369950318577,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"624","30CP003_XQ60",2007-07-16,1.04004042051221,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"625","30CP003_XQ60",2007-07-17,1.04479600179925,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"626","30CP003_XQ60",2007-07-18,1.044068880257,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"627","30CP003_XQ60",2007-07-19,1.04526468563108,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"628","30CP003_XQ60",2007-07-20,1.04770262048212,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"629","30CP003_XQ60",2007-07-21,1.04672873149942,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"630","30CP003_XQ60",2007-07-22,1.04406478615359,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"631","30CP003_XQ60",2007-07-23,1.04646055276898,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"632","30CP003_XQ60",2007-07-24,1.04704336472286,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"633","30CP003_XQ60",2007-07-25,1.04032662008617,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"634","30CP003_XQ60",2007-07-26,1.04373220286939,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"635","30CP003_XQ60",2007-07-27,1.0411021646114,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"636","30CP003_XQ60",2007-07-28,1.03895724166019,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"637","30CP003_XQ60",2007-07-29,1.03813247142593,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"638","30CP003_XQ60",2007-07-30,1.04198502546412,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"639","30CP003_XQ60",2007-07-31,1.03907650479994,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"640","30CP003_XQ60",2007-08-01,1.036101103,"30","CP","003_X","XQ60","barA","P_EXH_DIFF",NA
"641","30CP004_XQ60",2007-07-01,1.03879184710266,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"642","30CP004_XQ60",2007-07-02,1.03687070441157,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"643","30CP004_XQ60",2007-07-03,1.03857445826667,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"644","30CP004_XQ60",2007-07-04,1.03728222217894,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"645","30CP004_XQ60",2007-07-05,1.04026331903611,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"646","30CP004_XQ60",2007-07-06,1.02996906255394,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"647","30CP004_XQ60",2007-07-07,1.00688856340677,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"648","30CP004_XQ60",2007-07-08,1.00821662465237,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"649","30CP004_XQ60",2007-07-09,1.00689117054253,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"650","30CP004_XQ60",2007-07-10,1.03523578908102,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"651","30CP004_XQ60",2007-07-11,1.0361268490548,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"652","30CP004_XQ60",2007-07-12,1.04126010436672,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"653","30CP004_XQ60",2007-07-13,1.04102024102066,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"654","30CP004_XQ60",2007-07-14,1.04203325167836,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"655","30CP004_XQ60",2007-07-15,1.03700839548733,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"656","30CP004_XQ60",2007-07-16,1.03999419819578,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"657","30CP004_XQ60",2007-07-17,1.0451779893011,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"658","30CP004_XQ60",2007-07-18,1.04457895173553,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"659","30CP004_XQ60",2007-07-19,1.04544583890527,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"660","30CP004_XQ60",2007-07-20,1.04823172401499,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"661","30CP004_XQ60",2007-07-21,1.04737400807118,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"662","30CP004_XQ60",2007-07-22,1.04433775124792,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"663","30CP004_XQ60",2007-07-23,1.04623230014786,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"664","30CP004_XQ60",2007-07-24,1.04754979611111,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"665","30CP004_XQ60",2007-07-25,1.040671045057,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"666","30CP004_XQ60",2007-07-26,1.04455103996296,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"667","30CP004_XQ60",2007-07-27,1.04168845711788,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"668","30CP004_XQ60",2007-07-28,1.03932250996186,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"669","30CP004_XQ60",2007-07-29,1.03851432950671,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"670","30CP004_XQ60",2007-07-30,1.04253444735122,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"671","30CP004_XQ60",2007-07-31,1.03903208698576,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"672","30CP004_XQ60",2007-08-01,1.035811305,"30","CP","004_X","XQ60","barA","P_EXH_DIFF",NA
"673","30CP901_XJ60",2007-07-01,1.03875555541655,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"674","30CP901_XJ60",2007-07-02,1.03687259453507,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"675","30CP901_XJ60",2007-07-03,1.03872933999693,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"676","30CP901_XJ60",2007-07-04,1.03823296185017,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"677","30CP901_XJ60",2007-07-05,1.04097841840122,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"678","30CP901_XJ60",2007-07-06,1.03210141291684,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"679","30CP901_XJ60",2007-07-07,1.00721284960307,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"680","30CP901_XJ60",2007-07-08,1.00831531784248,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"681","30CP901_XJ60",2007-07-09,1.00676474969317,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"682","30CP901_XJ60",2007-07-10,1.03555788682731,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"683","30CP901_XJ60",2007-07-11,1.03594957057541,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"684","30CP901_XJ60",2007-07-12,1.04103097949196,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"685","30CP901_XJ60",2007-07-13,1.04100881463738,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"686","30CP901_XJ60",2007-07-14,1.04181144899097,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"687","30CP901_XJ60",2007-07-15,1.03671532716904,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"688","30CP901_XJ60",2007-07-16,1.04026297215567,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"689","30CP901_XJ60",2007-07-17,1.04543344411632,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"690","30CP901_XJ60",2007-07-18,1.0442239199239,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"691","30CP901_XJ60",2007-07-19,1.04499542557963,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"692","30CP901_XJ60",2007-07-20,1.04746390236186,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"693","30CP901_XJ60",2007-07-21,1.04746836632263,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"694","30CP901_XJ60",2007-07-22,1.0446601672724,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"695","30CP901_XJ60",2007-07-23,1.04618025683547,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"696","30CP901_XJ60",2007-07-24,1.04746797578721,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"697","30CP901_XJ60",2007-07-25,1.04077343632361,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"698","30CP901_XJ60",2007-07-26,1.04400500537894,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"699","30CP901_XJ60",2007-07-27,1.04183754155197,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"700","30CP901_XJ60",2007-07-28,1.03963723893247,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"701","30CP901_XJ60",2007-07-29,1.03862379624508,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"702","30CP901_XJ60",2007-07-30,1.04260339940492,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"703","30CP901_XJ60",2007-07-31,1.04038165977471,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"704","30CP901_XJ60",2007-08-01,1.037807226,"30","CP","901_X","XJ60","barA","P_EXH_DIFF",NA
"705","30CS001_XQ61",2007-07-01,2992.03040123495,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"706","30CS001_XQ61",2007-07-02,2992.90101547772,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"707","30CS001_XQ61",2007-07-03,2992.12836283345,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"708","30CS001_XQ61",2007-07-04,2992.21960168686,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"709","30CS001_XQ61",2007-07-05,2991.93871377546,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"710","30CS001_XQ61",2007-07-06,2218.63762573377,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"711","30CS001_XQ61",2007-07-07,0,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"712","30CS001_XQ61",2007-07-08,329.982819985307,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"713","30CS001_XQ61",2007-07-09,0,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"714","30CS001_XQ61",2007-07-10,2944.05720926814,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"715","30CS001_XQ61",2007-07-11,2992.64352291047,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"716","30CS001_XQ61",2007-07-12,2992.46448669867,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"717","30CS001_XQ61",2007-07-13,2992.49925231661,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"718","30CS001_XQ61",2007-07-14,2991.80432608432,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"719","30CS001_XQ61",2007-07-15,2989.87520786441,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"720","30CS001_XQ61",2007-07-16,2988.4625224588,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"721","30CS001_XQ61",2007-07-17,2989.2291142581,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"722","30CS001_XQ61",2007-07-18,2990.87106105012,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"723","30CS001_XQ61",2007-07-19,2991.89983863067,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"724","30CS001_XQ61",2007-07-20,2991.04811553866,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"725","30CS001_XQ61",2007-07-21,2990.54912884363,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"726","30CS001_XQ61",2007-07-22,2990.85525417188,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"727","30CS001_XQ61",2007-07-23,2991.58267851169,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"728","30CS001_XQ61",2007-07-24,2992.20686170098,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"729","30CS001_XQ61",2007-07-25,2992.39102654039,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"730","30CS001_XQ61",2007-07-26,2991.15173026979,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"731","30CS001_XQ61",2007-07-27,2991.31752097766,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"732","30CS001_XQ61",2007-07-28,2991.00575456464,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"733","30CS001_XQ61",2007-07-29,2990.85443313796,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
"734","30CS001_XQ61",2007-07-30,2991.38599228675,"30","CS","001_X","XQ61","RPM","SPEED CH",NA
